date,description,amount,type,category,explanation
2023-08-20,DEBIT PURCHASE 19/08/23 xx-0411 WATSONS,-40.5,Withdrawal,Health,Bought first aid supplies from Watsons.
2023-08-25,DEBIT PURCHASE 24/08/23 xx-0411 PRUDENTIAL INSURANCE,-200.0,Withdrawal,Health,Paid for monthly health insurance premium.
2023-09-03,DEBIT PURCHASE 02/09/23 xx-0411 GUARDIAN PHARMACY,-25.9,Withdrawal,Health,Purchased allergy medication from Guardian Pharmacy.
2023-09-10,DEBIT PURCHASE 09/09/23 xx-0411 ABC DENTAL CLINIC,-80.0,Withdrawal,Health,Paid for dental check-up at ABC Dental Clinic.
2023-09-15,DEBIT PURCHASE 14/09/23 xx-0411 HEALTHWAY MEDICAL,-45.0,Withdrawal,Health,Payment for a doctor's consultation at Healthway Medical.
2023-09-20,CREDIT PURCHASE 19/09/23 xx-0411 WATSONS,-30.5,Withdrawal,Health,Bought health supplements from Watsons.
2023-09-25,CREDIT PURCHASE 24/09/23 xx-0411 PRUDENTIAL INSURANCE,-200.0,Withdrawal,Health,Paid for monthly health insurance premium.
2023-01-05,CREDIT PURCHASE 04/01/23 xx-0234 GUARDIAN PHARMACY,-30.5,Withdrawal,Health,Purchased medicine from Guardian Pharmacy.
2023-01-10,GIRO PAYMENT xx-0556 SINGHEALTH POLYCLINIC,-50.0,Withdrawal,Health,Giro payment for a medical check-up at SingHealth Polyclinic.
2023-01-20,DEBIT PURCHASE 19/01/23 xx-0411 NTUC HEALTHCARE,-25.9,Withdrawal,Health,Bought health supplements from NTUC Healthcare.
2023-02-03,CREDIT PURCHASE 02/02/23 xx-0234 WATSONS,-15.0,Withdrawal,Health,Purchased personal care items from Watsons.
2023-02-15,GIRO PAYMENT xx-0556 PRUDENTIAL INSURANCE,-150.0,Withdrawal,Health,Monthly premium payment for health insurance.
2023-03-01,CREDIT PURCHASE 28/02/23 xx-0411 UNITY PHARMACY,-35.0,Withdrawal,Health,Bought prescription medication from Unity Pharmacy.
2023-03-10,FAST PAYMENT TO xx-0556 DENTAL CLINIC,-90.0,Withdrawal,Health,Payment for a dental check-up.
2023-03-25,CREDIT PURCHASE 24/03/23 xx-0234 GUARDIAN PHARMACY,-20.0,Withdrawal,Health,Bought over-the-counter medicine from Guardian Pharmacy.
2023-04-05,GIRO PAYMENT xx-0556 SINGHEALTH POLYCLINIC,-50.0,Withdrawal,Health,Giro payment for a medical check-up at SingHealth Polyclinic.
2023-04-15,DEBIT PURCHASE 14/04/23 xx-0411 NTUC HEALTHCARE,-45.9,Withdrawal,Health,Purchased vitamins from NTUC Healthcare.
2023-05-01,CREDIT PURCHASE 30/04/23 xx-0234 WATSONS,-18.0,Withdrawal,Health,Bought personal care items from Watsons.
2023-05-15,GIRO PAYMENT xx-0556 PRUDENTIAL INSURANCE,-150.0,Withdrawal,Health,Monthly premium payment for health insurance.
2023-06-01,DEBIT PURCHASE 31/05/23 xx-0411 UNITY PHARMACY,-28.0,Withdrawal,Health,Bought prescription medication from Unity Pharmacy.
2023-06-10,FAST PAYMENT TO xx-0556 DENTAL CLINIC,-90.0,Withdrawal,Health,Payment for a dental check-up.
2023-06-25,DEBIT PURCHASE 24/06/23 xx-0234 GUARDIAN PHARMACY,-20.0,Withdrawal,Health,Bought over-the-counter medicine from Guardian Pharmacy.
2023-07-05,GIRO PAYMENT xx-0556 SINGHEALTH POLYCLINIC,-50.0,Withdrawal,Health,Giro payment for a medical check-up at SingHealth Polyclinic.
2023-07-15,DEBIT PURCHASE 14/07/23 xx-0411 NTUC HEALTHCARE,-45.9,Withdrawal,Health,Purchased vitamins from NTUC Healthcare.
2023-08-01,DEBIT PURCHASE 31/07/23 xx-0234 WATSONS,-18.0,Withdrawal,Health,Bought personal care items from Watsons.
2023-08-15,GIRO PAYMENT xx-0556 PRUDENTIAL INSURANCE,-150.0,Withdrawal,Health,Monthly premium payment for health insurance.
2023-09-01,CREDIT PURCHASE 31/08/23 xx-0411 UNITY PHARMACY,-28.0,Withdrawal,Health,Bought prescription medication from Unity Pharmacy.
2023-09-10,FAST PAYMENT TO xx-0556 DENTAL CLINIC,-90.0,Withdrawal,Health,Payment for a dental check-up.
2023-09-25,DEBIT PURCHASE 24/09/23 xx-0234 GUARDIAN PHARMACY,-20.0,Withdrawal,Health,Bought over-the-counter medicine from Guardian Pharmacy.
2023-10-05,GIRO PAYMENT xx-0556 SINGHEALTH POLYCLINIC,-50.0,Withdrawal,Health,Giro payment for a medical check-up at SingHealth Polyclinic.
2023-10-15,CREDIT PURCHASE 14/10/23 xx-0411 NTUC HEALTHCARE,-45.9,Withdrawal,Health,Purchased vitamins from NTUC Healthcare.
2023-11-01,DEBIT PURCHASE 31/10/23 xx-0234 WATSONS,-18.0,Withdrawal,Health,Bought personal care items from Watsons.
2023-11-15,GIRO PAYMENT xx-0556 PRUDENTIAL INSURANCE,-150.0,Withdrawal,Health,Monthly premium payment for health insurance.
2023-12-01,CREDIT PURCHASE 30/11/23 xx-0411 UNITY PHARMACY,-28.0,Withdrawal,Health,Bought prescription medication from Unity Pharmacy.
2023-12-10,FAST PAYMENT TO xx-0556 DENTAL CLINIC,-90.0,Withdrawal,Health,Payment for a dental check-up.
2023-12-25,CREDIT PURCHASE 24/12/23 xx-0234 GUARDIAN PHARMACY,-20.0,Withdrawal,Health,Bought over-the-counter medicine from Guardian Pharmacy.
2023-01-05,GIRO PAYMENT TO NATIONAL HEALTH INSURANCE,-50.0,Withdrawal,Health,Monthly premium payment for National Health Insurance.
2023-01-12,CREDIT PURCHASE 11/01/23 xx-0411 GUARDIAN PHARMACY,-20.5,Withdrawal,Health,Purchased medications from Guardian Pharmacy.
2023-01-18,FAST PAYMENT TO DR. LIM DENTAL CLINIC,-90.0,Withdrawal,Health,Paid for a dental check-up at Dr. Lim Dental Clinic.
2023-02-04,GIRO PAYMENT TO NATIONAL HEALTH INSURANCE,-50.0,Withdrawal,Health,Monthly premium payment for National Health Insurance.
2023-02-15,CREDIT PURCHASE 14/02/23 xx-0411 WATSONS,-25.0,Withdrawal,Health,Purchased health supplements from Watsons.
2023-02-19,FAST PAYMENT TO TAN TOCK SENG HOSPITAL,-120.0,Withdrawal,Health,Paid for a medical consultation at Tan Tock Seng Hospital.
2023-03-02,GIRO PAYMENT TO NATIONAL HEALTH INSURANCE,-50.0,Withdrawal,Health,Monthly premium payment for National Health Insurance.
2023-03-09,DEBIT PURCHASE 08/03/23 xx-0411 UNITY PHARMACY,-15.0,Withdrawal,Health,Purchased over-the-counter medicine from Unity Pharmacy.
2023-03-23,FAST PAYMENT TO DR. TAN EYE CLINIC,-80.0,Withdrawal,Health,Paid for an eye check-up at Dr. Tan Eye Clinic.
2023-04-01,GIRO PAYMENT TO NATIONAL HEALTH INSURANCE,-50.0,Withdrawal,Health,Monthly premium payment for National Health Insurance.
2023-04-10,CREDIT PURCHASE 09/04/23 xx-0411 GUARDIAN PHARMACY,-30.0,Withdrawal,Health,Purchased skin care products from Guardian Pharmacy.
2023-04-25,FAST PAYMENT TO KKH WOMEN'S AND CHILDREN'S HOSPITAL,-150.0,Withdrawal,Health,Paid for a paediatric consultation at KKH Women's and Children's Hospital.
2023-05-03,GIRO PAYMENT TO NATIONAL HEALTH INSURANCE,-50.0,Withdrawal,Health,Monthly premium payment for National Health Insurance.
2023-05-12,DEBIT PURCHASE 11/05/23 xx-0411 WATSONS,-18.0,Withdrawal,Health,Purchased personal hygiene products from Watsons.
2023-05-20,FAST PAYMENT TO DR. LEE PHYSIOTHERAPY CLINIC,-60.0,Withdrawal,Health,Paid for a physiotherapy session at Dr. Lee Physiotherapy Clinic.
2023-06-02,GIRO PAYMENT TO NATIONAL HEALTH INSURANCE,-50.0,Withdrawal,Health,Monthly premium payment for National Health Insurance.
2023-06-08,DEBIT PURCHASE 07/06/23 xx-0411 UNITY PHARMACY,-22.0,Withdrawal,Health,Purchased vitamins from Unity Pharmacy.
2023-06-26,FAST PAYMENT TO SINGAPORE GENERAL HOSPITAL,-200.0,Withdrawal,Health,Paid for a surgery at Singapore General Hospital.
2023-07-04,GIRO PAYMENT TO NATIONAL HEALTH INSURANCE,-50.0,Withdrawal,Health,Monthly premium payment for National Health Insurance.
2023-07-13,DEBIT PURCHASE 12/07/23 xx-0411 GUARDIAN PHARMACY,-28.0,Withdrawal,Health,Purchased first aid supplies from Guardian Pharmacy.
2023-07-29,FAST PAYMENT TO DR. TEO DERMATOLOGY CLINIC,-120.0,Withdrawal,Health,Paid for a dermatology consultation at Dr. Teo Dermatology Clinic.
2023-08-02,GIRO PAYMENT TO NATIONAL HEALTH INSURANCE,-50.0,Withdrawal,Health,Monthly premium payment for National Health Insurance.
2023-08-11,DEBIT PURCHASE 10/08/23 xx-0411 WATSONS,-20.0,Withdrawal,Health,Purchased sunblock from Watsons.
2023-08-24,FAST PAYMENT TO MOUNT ELIZABETH HOSPITAL,-180.0,Withdrawal,Health,Paid for a specialist consultation at Mount Elizabeth Hospital.
2023-09-02,GIRO PAYMENT TO NATIONAL HEALTH INSURANCE,-50.0,Withdrawal,Health,Monthly premium payment for National Health Insurance.
2023-09-09,DEBIT PURCHASE 08/09/23 xx-0411 UNITY PHARMACY,-35.0,Withdrawal,Health,Purchased allergy medication from Unity Pharmacy.
2023-09-18,FAST PAYMENT TO DR. KHOO CARDIOLOGY CLINIC,-100.0,Withdrawal,Health,Paid for a cardiology consultation at Dr. Khoo Cardiology Clinic.
2023-10-03,GIRO PAYMENT TO NATIONAL HEALTH INSURANCE,-50.0,Withdrawal,Health,Monthly premium payment for National Health Insurance.
2023-10-12,DEBIT PURCHASE 11/10/23 xx-0411 GUARDIAN PHARMACY,-40.0,Withdrawal,Health,Purchased flu medication from Guardian Pharmacy.
2023-10-30,FAST PAYMENT TO RAFFLES MEDICAL GROUP,-70.0,Withdrawal,Health,Paid for a general check-up at Raffles Medical Group.
2023-11-02,GIRO PAYMENT TO NATIONAL HEALTH INSURANCE,-50.0,Withdrawal,Health,Monthly premium payment for National Health Insurance.
2023-11-14,CREDIT PURCHASE 13/11/23 xx-0411 WATSONS,-15.0,Withdrawal,Health,Purchased cough drops from Watsons.
2023-11-27,FAST PAYMENT TO THOMSON MEDICAL CENTRE,-160.0,Withdrawal,Health,Paid for a gynaecology consultation at Thomson Medical Centre.
2023-12-01,GIRO PAYMENT TO NATIONAL HEALTH INSURANCE,-50.0,Withdrawal,Health,Monthly premium payment for National Health Insurance.
2023-12-08,CREDIT PURCHASE 07/12/23 xx-0411 UNITY PHARMACY,-22.0,Withdrawal,Health,Purchased painkillers from Unity Pharmacy.
2023-12-18,FAST PAYMENT TO DR. GOH ORTHOPAEDIC CLINIC,-130.0,Withdrawal,Health,Paid for an orthopaedic consultation at Dr. Goh Orthopaedic Clinic.
2023-01-02,GIRO PAYMENT TO ABC CLINIC,-75.0,Withdrawal,Health,Monthly payment for health check-up at ABC clinic.
2023-01-15,CREDIT PURCHASE AT CVS PHARMACY,-25.5,Withdrawal,Health,Purchase of over-the-counter medicine at CVS Pharmacy.
2023-02-07,FAST PAYMENT TO DR. SMITH DENTAL,-120.0,Withdrawal,Health,Payment for dental check-up with Dr. Smith.
2023-02-21,PAYNOW TO LIFE INSURANCE,-200.0,Withdrawal,Health,Monthly premium payment for life insurance.
2023-03-01,GIRO PAYMENT TO CITY HOSPITAL,-50.0,Withdrawal,Health,Payment for ongoing treatment at City Hospital.
2023-03-18,CREDIT PURCHASE AT WALGREENS,-32.9,Withdrawal,Health,Purchase of health supplements at Walgreens.
2023-04-05,FAST PAYMENT TO LEE PHYSIOTHERAPY,-85.0,Withdrawal,Health,Payment for physiotherapy session with Lee Physiotherapy.
2023-04-22,PAYNOW TO HEALTH INSURANCE,-150.0,Withdrawal,Health,Monthly premium payment for health insurance.
2023-05-02,GIRO PAYMENT TO ABC CLINIC,-75.0,Withdrawal,Health,Monthly payment for health check-up at ABC clinic.
2023-05-17,CREDIT PURCHASE AT CVS PHARMACY,-18.5,Withdrawal,Health,Purchase of prescription medicine at CVS Pharmacy.
2023-06-09,FAST PAYMENT TO DR. SMITH DENTAL,-120.0,Withdrawal,Health,Payment for dental check-up with Dr. Smith.
2023-06-23,PAYNOW TO LIFE INSURANCE,-200.0,Withdrawal,Health,Monthly premium payment for life insurance.
2023-07-01,GIRO PAYMENT TO CITY HOSPITAL,-50.0,Withdrawal,Health,Payment for ongoing treatment at City Hospital.
2023-07-16,DEBIT PURCHASE AT WALGREENS,-39.9,Withdrawal,Health,Purchase of health supplements at Walgreens.
2023-08-03,FAST PAYMENT TO LEE PHYSIOTHERAPY,-85.0,Withdrawal,Health,Payment for physiotherapy session with Lee Physiotherapy.
2023-08-20,PAYNOW TO HEALTH INSURANCE,-150.0,Withdrawal,Health,Monthly premium payment for health insurance.
2023-09-01,GIRO PAYMENT TO ABC CLINIC,-75.0,Withdrawal,Health,Monthly payment for health check-up at ABC clinic.
2023-09-15,CREDIT PURCHASE AT CVS PHARMACY,-28.5,Withdrawal,Health,Purchase of prescription medicine at CVS Pharmacy.
2023-10-07,FAST PAYMENT TO DR. SMITH DENTAL,-120.0,Withdrawal,Health,Payment for dental check-up with Dr. Smith.
2023-10-21,PAYNOW TO LIFE INSURANCE,-200.0,Withdrawal,Health,Monthly premium payment for life insurance.
2023-11-01,GIRO PAYMENT TO CITY HOSPITAL,-50.0,Withdrawal,Health,Payment for ongoing treatment at City Hospital.
2023-11-18,CREDIT PURCHASE AT WALGREENS,-27.9,Withdrawal,Health,Purchase of health supplements at Walgreens.
2023-12-05,FAST PAYMENT TO LEE PHYSIOTHERAPY,-85.0,Withdrawal,Health,Payment for physiotherapy session with Lee Physiotherapy.
2023-12-22,PAYNOW TO HEALTH INSURANCE,-150.0,Withdrawal,Health,Monthly premium payment for health insurance.
2023-01-05,DEBIT PURCHASE 04/01/23 xx-0411 CVS PHARMACY,-10.5,Withdrawal,Health,Payment for medicines at CVS Pharmacy using a debit card.
2023-01-10,DEBIT PURCHASE 09/01/23 xx-0411 ABC CLINIC,-25.0,Withdrawal,Health,Payment for a doctor's appointment at ABC Clinic.
2023-01-15,FAST PAYMENT 15/01/23 xx-0411 DENTAL CLINIC,-80.0,Withdrawal,Health,Payment for a dental check-up at a local clinic.
2023-01-20,GIRO 19/01/23 xx-0411 HEALTH INSURANCE,-100.0,Withdrawal,Health,Monthly payment for health insurance premium.
2023-01-25,DEBIT PURCHASE 24/01/23 xx-0411 WALGREENS,-15.0,Withdrawal,Health,Payment for health supplements at Walgreens.
2023-02-05,CREDIT PURCHASE 04/02/23 xx-0411 CVS PHARMACY,-10.5,Withdrawal,Health,Payment for medicines at CVS Pharmacy.
2023-02-10,CREDIT PURCHASE 09/02/23 xx-0411 ABC CLINIC,-25.0,Withdrawal,Health,Payment for a doctor's appointment at ABC Clinic.
2023-02-15,FAST PAYMENT 15/02/23 xx-0411 DENTAL CLINIC,-80.0,Withdrawal,Health,Payment for a dental check-up at a local clinic.
2023-02-20,GIRO 19/02/23 xx-0411 HEALTH INSURANCE,-100.0,Withdrawal,Health,Monthly payment for health insurance premium.
2023-02-25,CREDIT PURCHASE 24/02/23 xx-0411 WALGREENS,-15.0,Withdrawal,Health,Payment for health supplements at Walgreens.
2023-03-05,CREDIT PURCHASE 04/03/23 xx-0411 CVS PHARMACY,-10.5,Withdrawal,Health,Payment for medicines at CVS Pharmacy.
2023-03-10,DEBIT PURCHASE 09/03/23 xx-0411 ABC CLINIC,-25.0,Withdrawal,Health,Payment for a doctor's appointment at ABC Clinic.
2023-03-15,FAST PAYMENT 15/03/23 xx-0411 DENTAL CLINIC,-80.0,Withdrawal,Health,Payment for a dental check-up at a local clinic.
2023-03-20,GIRO 19/03/23 xx-0411 HEALTH INSURANCE,-100.0,Withdrawal,Health,Monthly payment for health insurance premium.
2023-03-25,CREDIT PURCHASE 24/03/23 xx-0411 WALGREENS,-15.0,Withdrawal,Health,Payment for health supplements at Walgreens.
2023-04-05,DEBIT PURCHASE 04/04/23 xx-0411 CVS PHARMACY,-10.5,Withdrawal,Health,Payment for medicines at CVS Pharmacy.
2023-04-10,DEBIT PURCHASE 09/04/23 xx-0411 ABC CLINIC,-25.0,Withdrawal,Health,Payment for a doctor's appointment at ABC Clinic.
2023-04-15,FAST PAYMENT 15/04/23 xx-0411 DENTAL CLINIC,-80.0,Withdrawal,Health,Payment for a dental check-up at a local clinic.
2023-04-20,GIRO 19/04/23 xx-0411 HEALTH INSURANCE,-100.0,Withdrawal,Health,Monthly payment for health insurance premium.
2023-04-25,DEBIT PURCHASE 24/04/23 xx-0411 WALGREENS,-15.0,Withdrawal,Health,Payment for health supplements at Walgreens.
2023-05-05,DEBIT PURCHASE 04/05/23 xx-0411 CVS PHARMACY,-10.5,Withdrawal,Health,Payment for medicines at CVS Pharmacy.
2023-05-10,DEBIT PURCHASE 09/05/23 xx-0411 ABC CLINIC,-25.0,Withdrawal,Health,Payment for a doctor's appointment at ABC Clinic.
2023-05-15,FAST PAYMENT 15/05/23 xx-0411 DENTAL CLINIC,-80.0,Withdrawal,Health,Payment for a dental check-up at a local clinic.
2023-05-20,GIRO 19/05/23 xx-0411 HEALTH INSURANCE,-100.0,Withdrawal,Health,Monthly payment for health insurance premium.
2023-05-25,DEBIT PURCHASE 24/05/23 xx-0411 WALGREENS,-15.0,Withdrawal,Health,Payment for health supplements at Walgreens.
2023-06-05,CREDIT PURCHASE 04/06/23 xx-0411 CVS PHARMACY,-10.5,Withdrawal,Health,Payment for medicines at CVS Pharmacy.
2023-06-10,DEBIT PURCHASE 09/06/23 xx-0411 ABC CLINIC,-25.0,Withdrawal,Health,Payment for a doctor's appointment at ABC Clinic.
2023-06-15,FAST PAYMENT 15/06/23 xx-0411 DENTAL CLINIC,-80.0,Withdrawal,Health,Payment for a dental check-up at a local clinic.
2023-06-20,GIRO 19/06/23 xx-0411 HEALTH INSURANCE,-100.0,Withdrawal,Health,Monthly payment for health insurance premium.
2023-06-25,CREDIT PURCHASE 24/06/23 xx-0411 WALGREENS,-15.0,Withdrawal,Health,Payment for health supplements at Walgreens.
2023-07-05,CREDIT PURCHASE 04/07/23 xx-0411 CVS PHARMACY,-10.5,Withdrawal,Health,Payment for medicines at CVS Pharmacy.
2023-07-10,DEBIT PURCHASE 09/07/23 xx-0411 ABC CLINIC,-25.0,Withdrawal,Health,Payment for a doctor's appointment at ABC Clinic.
2023-07-15,FAST PAYMENT 15/07/23 xx-0411 DENTAL CLINIC,-80.0,Withdrawal,Health,Payment for a dental check-up at a local clinic.
2023-07-20,GIRO 19/07/23 xx-0411 HEALTH INSURANCE,-100.0,Withdrawal,Health,Monthly payment for health insurance premium.
2023-07-25,CREDIT PURCHASE 24/07/23 xx-0411 WALGREENS,-15.0,Withdrawal,Health,Payment for health supplements at Walgreens.
2023-08-05,CREDIT PURCHASE 04/08/23 xx-0411 CVS PHARMACY,-10.5,Withdrawal,Health,Payment for medicines at CVS Pharmacy.
2023-08-10,CREDIT PURCHASE 09/08/23 xx-0411 ABC CLINIC,-25.0,Withdrawal,Health,Payment for a doctor's appointment at ABC Clinic.
2023-08-15,FAST PAYMENT 15/08/23 xx-0411 DENTAL CLINIC,-80.0,Withdrawal,Health,Payment for a dental check-up at a local clinic.
2023-08-20,GIRO 19/08/23 xx-0411 HEALTH INSURANCE,-100.0,Withdrawal,Health,Monthly payment for health insurance premium.
2023-08-25,CREDIT PURCHASE 24/08/23 xx-0411 WALGREENS,-15.0,Withdrawal,Health,Payment for health supplements at Walgreens.
2023-09-05,DEBIT PURCHASE 04/09/23 xx-0411 CVS PHARMACY,-10.5,Withdrawal,Health,Payment for medicines at CVS Pharmacy.
2023-09-10,DEBIT PURCHASE 09/09/23 xx-0411 ABC CLINIC,-25.0,Withdrawal,Health,Payment for a doctor's appointment at ABC Clinic.
2023-09-15,FAST PAYMENT 15/09/23 xx-0411 DENTAL CLINIC,-80.0,Withdrawal,Health,Payment for a dental check-up at a local clinic.
2023-09-20,GIRO 19/09/23 xx-0411 HEALTH INSURANCE,-100.0,Withdrawal,Health,Monthly payment for health insurance premium.
2023-09-25,DEBIT PURCHASE 24/09/23 xx-0411 WALGREENS,-15.0,Withdrawal,Health,Payment for health supplements at Walgreens.
2023-10-05,CREDIT PURCHASE 04/10/23 xx-0411 CVS PHARMACY,-10.5,Withdrawal,Health,Payment for medicines at CVS Pharmacy.
2023-10-10,DEBIT PURCHASE 09/10/23 xx-0411 ABC CLINIC,-25.0,Withdrawal,Health,Payment for a doctor's appointment at ABC Clinic.
2023-10-15,FAST PAYMENT 15/10/23 xx-0411 DENTAL CLINIC,-80.0,Withdrawal,Health,Payment for a dental check-up at a local clinic.
2023-10-20,GIRO 19/10/23 xx-0411 HEALTH INSURANCE,-100.0,Withdrawal,Health,Monthly payment for health insurance premium.
2023-10-25,DEBIT PURCHASE 24/10/23 xx-0411 WALGREENS,-15.0,Withdrawal,Health,Payment for health supplements at Walgreens.
2023-11-05,DEBIT PURCHASE 04/11/23 xx-0411 CVS PHARMACY,-10.5,Withdrawal,Health,Payment for medicines at CVS Pharmacy.
2023-11-10,CREDIT PURCHASE 09/11/23 xx-0411 ABC CLINIC,-25.0,Withdrawal,Health,Payment for a doctor's appointment at ABC Clinic.
2023-11-15,FAST PAYMENT 15/11/23 xx-0411 DENTAL CLINIC,-80.0,Withdrawal,Health,Payment for a dental check-up at a local clinic.
2023-11-20,GIRO 19/11/23 xx-0411 HEALTH INSURANCE,-100.0,Withdrawal,Health,Monthly payment for health insurance premium.
2023-11-25,CREDIT PURCHASE 24/11/23 xx-0411 WALGREENS,-15.0,Withdrawal,Health,Payment for health supplements at Walgreens.
2023-12-05,DEBIT PURCHASE 04/12/23 xx-0411 CVS PHARMACY,-10.5,Withdrawal,Health,Payment for medicines at CVS Pharmacy.
2023-12-10,CREDIT PURCHASE 09/12/23 xx-0411 ABC CLINIC,-25.0,Withdrawal,Health,Payment for a doctor's appointment at ABC Clinic.
2023-12-15,FAST PAYMENT 15/12/23 xx-0411 DENTAL CLINIC,-80.0,Withdrawal,Health,Payment for a dental check-up at a local clinic.
2023-12-20,GIRO 19/12/23 xx-0411 HEALTH INSURANCE,-100.0,Withdrawal,Health,Monthly payment for health insurance premium.
2023-12-25,CREDIT PURCHASE 24/12/23 xx-0411 WALGREENS,-15.0,Withdrawal,Health,Payment for health supplements at Walgreens.
2022-04-01,CREDIT PURCHASE 31/03/22 xx-0411 GUARDIAN PHARMACY,-35.75,Withdrawal,Health,Payment for over-the-counter medicines at Guardian Pharmacy.
2022-04-10,GIRO PAYMENT TO PRUDENTIAL INSURANCE,-120.0,Withdrawal,Health,Monthly insurance premium payment to Prudential.
2022-04-15,FAST PAYMENT TO DENTAL CLINIC,-80.0,Withdrawal,Health,Payment for a dental check-up.
2022-04-22,CREDIT PURCHASE 21/04/22 xx-0411 UNITY PHARMACY,-25.5,Withdrawal,Health,Payment for vitamins at Unity Pharmacy.
2022-04-30,FAST PAYMENT TO PHYSIOTHERAPIST,-60.0,Withdrawal,Health,Payment for a physiotherapy session.
2022-05-05,GIRO PAYMENT TO PRUDENTIAL INSURANCE,-120.0,Withdrawal,Health,Monthly insurance premium payment to Prudential.
2022-05-10,DEBIT PURCHASE 09/05/22 xx-0411 WATSONS,-42.0,Withdrawal,Health,Payment for health supplements at Watsons.
2022-05-15,FAST PAYMENT TO DENTAL CLINIC,-80.0,Withdrawal,Health,Payment for a dental cleaning.
2022-05-20,DEBIT PURCHASE 19/05/22 xx-0411 GUARDIAN PHARMACY,-30.0,Withdrawal,Health,Payment for prescribed medications at Guardian Pharmacy.
2022-05-30,FAST PAYMENT TO GENERAL PRACTITIONER,-45.0,Withdrawal,Health,Payment for a general health check-up at the clinic.
2022-06-05,GIRO PAYMENT TO PRUDENTIAL INSURANCE,-120.0,Withdrawal,Health,Monthly insurance premium payment to Prudential.
2022-06-10,DEBIT PURCHASE 09/06/22 xx-0411 WATSONS,-50.0,Withdrawal,Health,Payment for personal care products at Watsons.
2022-06-15,FAST PAYMENT TO DENTAL CLINIC,-80.0,Withdrawal,Health,Payment for a dental filling procedure.
2022-06-20,CREDIT PURCHASE 19/06/22 xx-0411 UNITY PHARMACY,-35.0,Withdrawal,Health,Payment for skincare products at Unity Pharmacy.
